Amravati,Amravati,Amravati,Achalpur,Achalpur,20029998,Shahanur & 9 Villages RRWS,Kumbhi Wagholi,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-20029998%20-%20Shahanur%20%26%209%20Villages%20RRWS%5CKumbhi%20Wagholi
Amravati,Amravati,Amravati,Achalpur,Achalpur,20029998,Shahanur & 9 Villages RRWS,Pardi,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-20029998%20-%20Shahanur%20%26%209%20Villages%20RRWS%5CPardi
Amravati,Amravati,Amravati,Achalpur,Achalpur,20029998,Shahanur & 9 Villages RRWS,Waghdoh,783,2,1.27,0.97,1.76,0.95,0,0,1.54,162.33,123.58,224.39,121.13,0,0,196.13,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,2,5,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-20029998%20-%20Shahanur%20%26%209%20Villages%20RRWS%5CWaghdoh
Amravati,Amravati,Amravati,Achalpur,Achalpur,20029998,Shahanur & 9 Villages RRWS,Walmikpur,557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-20029998%20-%20Shahanur%20%26%209%20Villages%20RRWS%5CWalmikpur
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Aregaon,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-7945938%20-%2083%20Village%20RRWS%20Scheme%20MJP%20RR%20(C%2039)%5CAregaon
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Belaj,369,2,0.1,0,0.13,0,0.13,0,0.19,27.1,0,35.23,0,35.23,0,51.49,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-7945938%20-%2083%20Village%20RRWS%20Scheme%20MJP%20RR%20(C%2039)%5CBelaj
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Bordi,335,1,13.57,11.97,13.24,12.74,13.8,11.16,14.34,4050.75,3573.13,3952.24,3802.99,4119.4,3331.34,4280.6,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,0,7,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-7945938%20-%2083%20Village%20RRWS%20Scheme%20MJP%20RR%20(C%2039)%5CBordi
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Borgaon Dori,263,1,1.65,1.52,0.87,1.43,1.67,1.95,0.92,627.38,577.95,330.8,543.92,634.98,741.44,349.81,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,0,7,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-7945938%20-%2083%20Village%20RRWS%20Scheme%20MJP%20RR%20(C%2039)%5CBorgaon%20Dori
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Borgaon Talani,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-7945938%20-%2083%20Village%20RRWS%20Scheme%20MJP%20RR%20(C%2039)%5CBorgaon%20Talani
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Chachondi,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,0,7,0,https://14.99.99.166:18099/PIVision/#/Displays/10109/CEREBULB_JJM_MAHARASHTRA_VILLAGE_LEVEL_DASHBOARD?hidetoolbar=true&hidesidebar=true&mode=kiosk&rootpath=%5C%5CDemoAF%5CJJM%5CJJM%5CMaharashtra%5CRegion-Amaravati%5CCircle-Amravati%5CDivision-Amravati%5CSub%20Division-Achalpur%5CBlock-Achalpur%5CScheme-7945938%20-%2083%20Village%20RRWS%20Scheme%20MJP%20RR%20(C%2039)%5CChachondi
